maxsc,rmse,b1,b7,bs,a6,a8,a9,a10,y,L,kap,e21,e4,s19,s20,e22,bn,p2,rwc
9.613333333333326,0.013198683719444354,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.613333333333326,0.013198683719444354,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.618400000000005,0.014566174441213157,dol,dol,dol,0.01,0.0,0.0,0.01,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.619599999999995,0.012059024501423215,dol,dol,dol,0.0,0.015,0.085,0.01,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.62,0.015842054886820632,dol,sqrt,dol,0.01,0.0,0.0,0.01,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.623333333333335,0.01713672491507099,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.62999999999999,0.01689464318126376,dol,sqrt,rank,-0.01,0.0,0.14,0.03,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.62999999999999,0.015908091118579774,dol,sqrt,rank,0.01,0.0,0.0,0.03,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.62999999999999,0.01320282590682486,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.62999999999999,0.01320282590682486,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.643333333333336,0.014828185576174905,dol,sqrt,rank,0.01,0.0,0.045,0.03,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.6476,0.015916828250488707,dol,dol,dol,0.01,0.0,0.045,0.03,0.2,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.653333333333329,0.013102677789645106,dol,sqrt,rank,0.01,0.015,0.14,0.0,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.656666666666647,0.013194282799477671,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.656666666666647,0.013194282799477671,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.66333333333332,0.013188086854767396,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.66333333333332,0.013188086854767396,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.666666666666675,0.015259164049235503,dol,sqrt,rank,0.01,0.015,0.045,0.01,0.12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.67333333333331,0.01696196088638076,dol,dol,dol,0.0,0.0,0.085,0.03,0.26,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.67333333333333,0.013276809358454345,dol,sqrt,rank,0.01,0.015,0.14,0.0,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.679999999999986,0.013199530830607114,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
9.679999999999986,0.013199530830607114,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
9.68333333333334,0.019494002954375103,dol,dol,rank,0.01,0.015,0.14,0.01,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.68333333333334,0.013202045972191257,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
9.68333333333334,0.013202045972191257,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
9.693333333333332,0.014342591999330485,dol,sqrt,rank,0.0,0.015,0.085,0.03,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.69666666666665,0.01615985632270196,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.69666666666665,0.01615985632270196,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.699999999999967,0.01708871386487455,dol,sqrt,dol,-0.01,0.015,0.045,0.03,0.12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.700000000000005,0.016639792691461465,dol,dol,dol,0.01,0.015,0.0,0.0,0.16,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.703333333333322,0.016164400736964717,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.703333333333322,0.0161619241634982,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.706666666666678,0.012691520415003257,dol,sqrt,rank,0.01,0.015,0.14,0.01,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.71333333333335,0.014962105543548878,dol,sqrt,rank,0.0,0.015,0.14,0.01,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.726666666666661,0.012918418464720418,dol,dol,dol,0.01,0.0,0.045,0.0,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.743333333333325,0.011984828313484668,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.008,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
9.743333333333325,0.011988374186253505,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.008,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
9.743333333333325,0.011981589058650365,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.008,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
9.746666666666645,0.011993499785763572,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.008,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
9.769999999999982,0.016314675944841355,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.769999999999982,0.016314675944841355,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.77000000000002,0.013350052520357222,sqrt,dol,dol,0.01,0.015,0.045,0.01,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.773333333333337,0.0159519344026104,dol,dol,dol,0.0,0.015,0.085,0.01,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.773333333333337,0.016321799966552353,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.773333333333337,0.016321799966552353,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.779999999999992,0.012275363496164293,dol,sqrt,rank,0.0,0.015,0.14,0.03,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.783333333333365,0.017494786357761093,dol,dol,dol,0.0,0.015,0.045,0.0,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.786666666666648,0.011997795880910779,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
9.786666666666648,0.011997795880910779,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
9.79333333333332,0.016118804778316575,dol,dol,dol,-0.01,0.0,0.14,0.0,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.794400000000003,0.016393235147236566,dol,dol,dol,0.01,0.0,0.0,0.01,0.16,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.799999999999994,0.0143696274623738,dol,dol,dol,0.01,0.015,0.085,0.0,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.799999999999994,0.016870167601090648,dol,sqrt,rank,0.0,0.0,0.14,0.0,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.799999999999994,0.012003956634747097,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
9.799999999999994,0.012003956634747097,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.003,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
9.800000000000031,0.018206842590386477,dol,dol,dol,0.0,0.0,0.085,0.03,0.26,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.806666666666667,0.01490315194352696,dol,dol,dol,0.0,0.0,0.045,0.01,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.813333333333304,0.01641161555908677,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.813333333333304,0.01641161555908677,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.81666666666666,0.012006235173318771,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
9.81666666666666,0.012006235173318771,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
9.819999999999977,0.012008327391470496,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
9.819999999999977,0.012008327391470496,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
9.823333333333332,0.014115133226434654,dol,dol,dol,0.01,0.0,0.085,0.01,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.823333333333332,0.012405956099420174,dol,sqrt,rank,0.01,0.0,0.14,0.01,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.823333333333332,0.01642217482552174,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.823333333333332,0.01642217482552174,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.84666666666667,0.012995771537382928,dol,sqrt,rank,0.01,0.0,0.14,0.01,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.849999999999989,0.016391847998771056,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
9.849999999999989,0.016391847998771056,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
9.856666666666662,0.014809676143706886,dol,sqrt,rank,0.01,0.0,0.085,0.01,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.859600000000013,0.013391170670480063,dol,dol,dol,0.01,0.0,0.045,0.01,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.85999999999998,0.016407243953453863,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
9.85999999999998,0.016407243953453863,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
9.85999999999998,0.012038889640568094,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
9.85999999999998,0.012038889640568094,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,1.0,-300.0,0.011,0.0,0.0
9.863333333333335,0.012038559748359217,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
9.863333333333335,0.012038559748359217,dol,dol,rank,0.01,0.015,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,0.0,-300.0,0.011,0.0,0.0
9.86666666666667,0.012341159952085663,dol,dol,dol,0.0,0.015,0.085,0.03,0.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.870000000000008,0.017079220385104312,dol,dol,dol,0.01,0.015,0.045,0.03,0.26,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.883333333333319,0.019163041591486393,sqrt,dol,dol,0.01,0.0,0.085,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.889999999999992,0.018821790722457824,dol,dol,dol,0.01,0.015,0.045,0.01,0.26,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.899999999999983,0.014711355732272993,dol,sqrt,rank,0.0,0.015,0.14,0.03,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.903333333333338,0.012442154425208707,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.906666666666656,0.017365847583584733,dol,dol,dol,0.01,0.015,0.045,0.03,0.26,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.909999999999993,0.014215648266246243,sqrt,dol,dol,-0.01,0.0,0.085,0.03,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.920000000000003,0.01348413496037582,sqrt,dol,dol,0.01,0.0,0.0,0.0,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.923333333333321,0.014501876994733138,dol,dol,dol,0.01,0.015,0.0,0.03,0.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.926666666666677,0.01781616205708863,dol,sqrt,dol,0.01,0.015,0.0,0.01,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.926666666666677,0.014663920755579856,dol,sqrt,rank,0.01,0.015,0.085,0.0,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.929999999999994,0.014134343441367141,dol,sqrt,rank,0.0,0.0,0.14,0.03,0.12,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.933333333333312,0.015467634670378526,dol,dol,dol,0.01,0.0,0.045,0.01,0.26,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.93333333333333,0.011634551165163813,dol,sqrt,rank,0.01,0.0,0.085,0.03,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.951599999999994,0.013411475216451063,dol,dol,dol,0.0,0.015,0.085,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.960000000000006,0.01555359034649773,dol,dol,dol,-0.01,0.015,0.14,0.03,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.983333333333343,0.013150023407949869,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.008,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.986666666666663,0.013152279484166583,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9.993333333333299,0.01485391660783755,dol,sqrt,rank,0.0,0.0,0.14,0.01,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.993333333333336,0.012330929949010633,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.993333333333336,0.013158255065561317,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.996666666666654,0.012332907623283498,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.996666666666654,0.01315993715790466,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.99999999999999,0.016846615290340677,sqrt,dol,dol,0.0,0.0,0.045,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.003333333333327,0.015232290192827826,dol,sqrt,rank,0.01,0.015,0.14,0.03,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.006666666666645,0.013403588549340052,dol,sqrt,dol,0.0,0.015,0.0,0.03,0.16,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.006666666666645,0.012350342118518178,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.006666666666645,0.012351343849512432,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.008,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.01,0.013775157244514885,dol,dol,dol,-0.01,0.0,0.085,0.01,0.16,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.013333333333318,0.016965463242630215,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.019999999999992,0.012995091070320574,dol,dol,dol,0.01,0.0,0.0,0.0,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.03000000000002,0.01358218187621263,dol,dol,dol,0.01,0.015,0.085,0.01,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.039999999999994,0.01206724010607967,dol,sqrt,rank,0.01,0.015,0.14,0.01,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.04333333333333,0.014776428879957587,dol,dol,dol,-0.01,0.0,0.14,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.04333333333333,0.014899399716965973,dol,sqrt,dol,0.01,0.0,0.0,0.0,0.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.050000000000002,0.01353780539411352,dol,sqrt,rank,0.01,0.015,0.14,0.01,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.056666666666677,0.015459697186915113,dol,dol,dol,0.01,0.015,0.085,0.03,0.26,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.059999999999995,0.013746999001802377,dol,dol,dol,0.01,0.0,0.0,0.0,0.16,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.059999999999995,0.010416007236016142,sqrt,dol,dol,0.0,0.015,0.085,0.0,0.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.06333333333335,0.013036836275495465,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.008,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.06333333333335,0.013036836275495465,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.008,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.066666666666668,0.015079245341663279,dol,sqrt,rank,0.01,0.0,0.045,0.01,0.12,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.066666666666668,0.013172806335050267,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.066666666666668,0.013172806335050267,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.069999999999986,0.013815147459702805,dol,dol,dol,0.0,0.0,0.045,0.01,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.069999999999986,0.014311498617079421,dol,dol,dol,0.0,0.015,0.045,0.0,0.16,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.073333333333341,0.013037294200641258,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.073333333333341,0.013037294200641258,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.008,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.076666666666659,0.013972367600745777,dol,sqrt,rank,0.01,0.0,0.085,0.03,0.12,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.076666666666659,0.016711225415536973,sqrt,dol,dol,0.0,0.015,0.085,0.01,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.076666666666659,0.01243546714189045,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.076666666666659,0.01243546714189045,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.076666666666659,0.013166312346849993,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.079999999999977,0.012432221996802403,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.079999999999977,0.012432221996802403,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.003,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.079999999999977,0.013169859193825309,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.093333333333325,0.013500582047809262,dol,dol,dol,0.0,0.015,0.085,0.01,0.16,0.9,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.093333333333325,0.015661537484243686,sqrt,dol,dol,-0.01,0.015,0.085,0.03,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.093333333333325,0.01718877765029006,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.0,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
10.093333333333325,0.017188867501961844,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.004,0.0,0.0,0.0,1.0,-300.0,0.0,0.0,0.0
10.096666666666643,0.014389719378006548,dol,dol,dol,-0.01,0.015,0.085,0.01,0.2,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.096666666666643,0.017199472754623538,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
10.096666666666643,0.017199472754623538,dol,dol,dol,0.0,0.0,0.085,0.0,0.16,0.008,0.004,0.0,0.0,0.0,0.0,-300.0,0.0,0.0,0.0
10.106666666666671,0.013104395165999328,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
10.106666666666671,0.013104395165999328,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
10.109999999999989,0.013108809791439807,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
10.109999999999989,0.013108809791439807,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
10.110000000000026,0.015417390567989336,dol,dol,dol,-0.01,0.015,0.14,0.01,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.116666666666662,0.012517474869601738,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
10.116666666666662,0.012517474869601738,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0
10.119999999999981,0.012482137877783578,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.119999999999981,0.012481837266827157,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.119999999999981,0.012482137877783578,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.119999999999981,0.012481837266827157,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.119999999999981,0.013173650921160476,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.119999999999981,0.013173650921160476,dol,dol,rank,0.01,0.0,0.14,0.03,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10.12,0.013656408130875305,sqrt,dol,dol,0.01,0.015,0.045,0.01,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.120000000000017,0.013098182771893447,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.123333333333337,0.013101338017616822,dol,dol,dol,0.01,0.015,0.045,0.0,0.16,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.126666666666654,0.012518167482148141,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
10.126666666666654,0.012518167482148141,dol,dol,dol,-0.01,0.015,0.085,0.01,0.16,0.0,0.004,0.0,0.0,0.0,1.0,0.0,0.011,0.0,0.0
