maxerr_scaled,rmse,maxerr,a6,a8,a9,a10,y,L,kap,s19,s20,rw,rf4,bn,p2,imp
3.8700000000000028,0.006124867895778704,0.01161000000000001,0.0,0.0,0.085,0.0,0.17099999999999999,0.975,0.0,100.0,0.0,0.0,0.0,0.0,-600.0,0
3.8833333333333497,0.006298973114428745,0.01165000000000005,0.0,0.02,0.085,0.0,0.185,1.15,0.0,0.0,150.0,0.0,0.0,0.0,-150.0,0
3.8833333333333497,0.006298973114428745,0.01165000000000005,0.0,0.02,0.085,0.0,0.185,1.15,0.0,0.0,150.0,0.0,0.0,0.0,-150.0,0
3.9033333333333324,0.006147189125783279,0.011709999999999998,0.0,0.02,0.095,0.0,0.185,1.15,0.0,0.0,150.0,0.0,0.0,0.0,-150.0,0
3.9033333333333324,0.006147189125783279,0.011709999999999998,0.0,0.02,0.095,0.0,0.185,1.15,0.0,0.0,150.0,0.0,0.0,0.0,-150.0,0
3.9036000000000293,0.00658773074513298,0.01151000000000002,0.0,0.02,0.085,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0
3.9036000000000293,0.00658773074513298,0.01151000000000002,0.0,0.02,0.085,0.0,0.185,1.025,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0
3.9066666666666694,0.005233551382577034,0.011720000000000008,0.0,0.02,0.085,0.0,0.185,1.15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
3.9066666666666694,0.005233551382577034,0.011720000000000008,0.0,0.02,0.085,0.0,0.185,1.15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0
3.9066666666666694,0.005614479303715684,0.011720000000000008,0.0,0.0,0.085,0.01,0.185,1.15,0.0,100.0,150.0,0.0,0.0,0.0,-150.0,0
3.9066666666666694,0.005614479303715684,0.011720000000000008,0.0,0.0,0.085,0.01,0.185,1.15,0.0,100.0,150.0,0.0,0.0,0.0,-150.0,0
3.915600000000019,0.006104715062965655,0.009789000000000048,0.0,0.0,0.085,0.01,0.185,1.025,0.0,100.0,150.0,0.0,0.0,0.0,0.0,0
3.915600000000019,0.006104715062965655,0.009789000000000048,0.0,0.0,0.085,0.01,0.185,1.025,0.0,100.0,150.0,0.0,0.0,0.0,0.0,0
3.9233333333333156,0.0070300496336691345,0.011769999999999947,0.0,0.01,0.085,0.0,0.2,1.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9233333333333156,0.0070300496336691345,0.011769999999999947,0.0,0.01,0.085,0.0,0.2,1.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.9233333333333342,0.005779448076942464,0.011770000000000003,0.0,0.02,0.085,0.0,0.185,1.15,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.9233333333333342,0.005779448076942464,0.011770000000000003,0.0,0.02,0.085,0.0,0.185,1.15,0.0,0.0,150.0,0.0,0.0,0.0,-600.0,0
3.9233333333333524,0.006485231033321431,0.011770000000000058,0.0,0.02,0.095,0.0,0.185,0.975,0.0,0.0,0.0,0.0,0.0,0.0,-600.0,0
